-1.362189483642578125e+02,1.200920562744140625e+02,1.176682128906250000e+02,-9.886744689941406250e+01,-1.174095840454101562e+02,-1.367703247070312500e+02,-1.537290496826171875e+02,4.965003204345703125e+01,-1.441285247802734375e+02,7.783287811279296875e+01,7.252241516113281250e+01,7.818512725830078125e+01,1.841792488098144531e+01,1.647518539428710938e+01,1.173897476196289062e+02,1.551038513183593750e+02,-6.138589477539062500e+01,1.252091140747070312e+02,-1.903270912170410156e+01,1.754682159423828125e+01,9.360797882080078125e+00,-8.207633209228515625e+01,-1.291313171386718750e+02,4.755313491821289062e+01,-5.174433135986328125e+01,-2.108664703369140625e+01,4.819271850585937500e+01,9.394185638427734375e+01,-1.347704925537109375e+02,-9.015766143798828125e+01,1.358264617919921875e+02,1.515653686523437500e+02,1.174492931365966797e+01,-1.500446014404296875e+02,-1.344969482421875000e+02,-4.693110275268554688e+01,-1.147292613983154297e+01,-6.980458831787109375e+01,-3.804320144653320312e+01,9.365422821044921875e+01,-7.874468326568603516e+00,-1.616947631835937500e+02
-1.429016113281250000e+02,1.156705627441406250e+02,1.047831268310546875e+02,-1.067639694213867188e+02,-1.214102020263671875e+02,-1.419444580078125000e+02,-1.600598907470703125e+02,5.981808471679687500e+01,-1.443056945800781250e+02,7.667346191406250000e+01,5.993838882446289062e+01,6.526286315917968750e+01,1.814032173156738281e+01,1.666370773315429688e+01,1.113738098144531250e+02,1.439161682128906250e+02,-6.953620147705078125e+01,1.294514465332031250e+02,-1.363781547546386719e+01,2.564756011962890625e+01,2.264687538146972656e+01,-7.409539031982421875e+01,-1.239762802124023438e+02,4.821480941772460938e+01,-4.690611267089843750e+01,-1.257370281219482422e+01,3.456968688964843750e+01,8.179447174072265625e+01,-1.392603302001953125e+02,-9.096660614013671875e+01,1.287276763916015625e+02,1.480790863037109375e+02,2.222147369384765625e+01,-1.616334686279296875e+02,-1.385790863037109375e+02,-3.920003128051757812e+01,-5.512791633605957031e+00,-6.030104446411132812e+01,-3.095396232604980469e+01,8.397682952880859375e+01,-1.488310337066650391e+00,-1.607905578613281250e+02
-1.311276702880859375e+02,1.276487197875976562e+02,1.135111846923828125e+02,-8.795388031005859375e+01,-1.093153839111328125e+02,-1.289266357421875000e+02,-1.474654388427734375e+02,5.740528106689453125e+01,-1.389951934814453125e+02,8.078251647949218750e+01,7.959761047363281250e+01,8.291160583496093750e+01,2.694033050537109375e+01,2.402511596679687500e+01,1.213638687133789062e+02,1.533234558105468750e+02,-5.326715850830078125e+01,1.307113647460937500e+02,-1.159421920776367188e+01,2.487958908081054688e+01,2.206837272644042969e+01,-7.125112152099609375e+01,-1.183671798706054688e+02,4.785377120971679688e+01,-4.246068572998046875e+01,-1.693748474121093750e+01,4.072035217285156250e+01,9.285735321044921875e+01,-1.362791442871093750e+02,-8.470033264160156250e+01,1.476120452880859375e+02,1.472792663574218750e+02,1.512726306915283203e+01,-1.458679504394531250e+02,-1.288648529052734375e+02,-3.767656326293945312e+01,-4.518885135650634766e+00,-5.975168991088867188e+01,-3.350752639770507812e+01,9.949496459960937500e+01,-7.362429618835449219e+00,-1.531028594970703125e+02
-1.309076538085937500e+02,1.205121612548828125e+02,1.193127517700195312e+02,-9.812363433837890625e+01,-1.105200195312500000e+02,-1.353915405273437500e+02,-1.537923736572265625e+02,4.120418167114257812e+01,-1.406868743896484375e+02,7.210107421875000000e+01,7.129569244384765625e+01,7.938952636718750000e+01,8.588015556335449219e+00,4.985023975372314453e+00,1.164865264892578125e+02,1.535629730224609375e+02,-5.562898254394531250e+01,1.228540344238281250e+02,-2.862021636962890625e+01,1.047812747955322266e+01,2.243388652801513672e+00,-7.359694671630859375e+01,-1.237039718627929688e+02,4.727938079833984375e+01,-6.034281539916992188e+01,-2.494148635864257812e+01,4.325643920898437500e+01,9.768059539794921875e+01,-1.369290924072265625e+02,-8.595130157470703125e+01,1.365003509521484375e+02,1.510585632324218750e+02,2.950510501861572266e+00,-1.488675689697265625e+02,-1.334052429199218750e+02,-5.257170867919921875e+01,-1.983039283752441406e+01,-8.433483886718750000e+01,-4.478287124633789062e+01,9.498766326904296875e+01,-7.651750564575195312e+00,-1.578853149414062500e+02
-1.367036437988281250e+02,1.111383743286132812e+02,1.101776275634765625e+02,-1.065544357299804688e+02,-1.195278930664062500e+02,-1.412238311767578125e+02,-1.546503448486328125e+02,4.728319168090820312e+01,-1.461715087890625000e+02,7.571699523925781250e+01,6.396085739135742188e+01,6.877498626708984375e+01,1.281215000152587891e+01,1.346991062164306641e+01,1.099143524169921875e+02,1.429738769531250000e+02,-6.938622283935546875e+01,1.260029449462890625e+02,-2.160503196716308594e+01,1.489517784118652344e+01,8.764220237731933594e+00,-8.910777282714843750e+01,-1.301963195800781250e+02,4.467721939086914062e+01,-5.198081588745117188e+01,-2.344373321533203125e+01,4.292055511474609375e+01,8.863467407226562500e+01,-1.307548065185546875e+02,-9.893253326416015625e+01,1.219754028320312500e+02,1.503416900634765625e+02,7.412847995758056641e+00,-1.477260284423828125e+02,-1.311693267822265625e+02,-4.974172210693359375e+01,-1.265996742248535156e+01,-7.316561126708984375e+01,-3.897952651977539062e+01,8.731662750244140625e+01,8.811317086219787598e-01,-1.634997863769531250e+02
-1.297471618652343750e+02,1.120046005249023438e+02,1.059795227050781250e+02,-8.905438995361328125e+01,-1.103555450439453125e+02,-1.315481109619140625e+02,-1.463335571289062500e+02,4.725788116455078125e+01,-1.364578704833984375e+02,7.557933807373046875e+01,6.582749938964843750e+01,7.378373718261718750e+01,1.811250877380371094e+01,1.744086456298828125e+01,1.134641342163085938e+02,1.448270721435546875e+02,-5.571308898925781250e+01,1.209061660766601562e+02,-1.748675727844238281e+01,1.841219711303710938e+01,1.227109622955322266e+01,-7.219562530517578125e+01,-1.189752578735351562e+02,4.476391983032226562e+01,-4.617698669433593750e+01,-1.890267753601074219e+01,4.309780120849609375e+01,8.709095764160156250e+01,-1.281393585205078125e+02,-8.563491821289062500e+01,1.327563934326171875e+02,1.435711059570312500e+02,1.487060642242431641e+01,-1.413221282958984375e+02,-1.242535705566406250e+02,-4.642696762084960938e+01,-1.127319335937500000e+01,-6.310662078857421875e+01,-2.952082633972167969e+01,9.011399078369140625e+01,-1.061996078491210938e+01,-1.548086090087890625e+02
-1.443302917480468750e+02,1.229516067504882812e+02,1.142998046875000000e+02,-1.076336135864257812e+02,-1.238765106201171875e+02,-1.427109680175781250e+02,-1.602647247314453125e+02,5.572380065917968750e+01,-1.493632354736328125e+02,8.110506439208984375e+01,7.222602081298828125e+01,7.480122375488281250e+01,2.023736000061035156e+01,2.175973129272460938e+01,1.142535476684570312e+02,1.548520507812500000e+02,-6.633065032958984375e+01,1.281614837646484375e+02,-1.073575973510742188e+01,2.546607971191406250e+01,1.546131420135498047e+01,-9.048890686035156250e+01,-1.315751647949218750e+02,4.817896652221679688e+01,-4.185685729980468750e+01,-1.173283576965332031e+01,5.231880569458007812e+01,9.138068389892578125e+01,-1.436465606689453125e+02,-9.836730194091796875e+01,1.357245330810546875e+02,1.499096221923828125e+02,1.963807487487792969e+01,-1.589539184570312500e+02,-1.420544433593750000e+02,-3.391370010375976562e+01,-1.843890309333801270e+00,-5.757964324951171875e+01,-2.777072525024414062e+01,9.231191253662109375e+01,-2.809037566184997559e-01,-1.627048339843750000e+02
-1.394873962402343750e+02,1.119632797241210938e+02,1.064010848999023438e+02,-1.010939254760742188e+02,-1.186529464721679688e+02,-1.398533172607421875e+02,-1.555565185546875000e+02,5.419908142089843750e+01,-1.419132690429687500e+02,7.765190124511718750e+01,6.151115417480468750e+01,6.984657287597656250e+01,1.394934558868408203e+01,1.626294708251953125e+01,1.116816787719726562e+02,1.432931213378906250e+02,-6.536887359619140625e+01,1.253673095703125000e+02,-1.862825775146484375e+01,1.850866508483886719e+01,1.138002490997314453e+01,-8.187515258789062500e+01,-1.264157562255859375e+02,4.423608779907226562e+01,-5.024150085449218750e+01,-1.744373321533203125e+01,4.054995727539062500e+01,8.383303833007812500e+01,-1.344647064208984375e+02,-9.035480499267578125e+01,1.272320785522460938e+02,1.482021789550781250e+02,1.341771602630615234e+01,-1.519349517822265625e+02,-1.345837554931640625e+02,-4.207821273803710938e+01,-1.279277610778808594e+01,-6.865951538085937500e+01,-3.739033889770507812e+01,8.543011474609375000e+01,-4.561232924461364746e-01,-1.612326049804687500e+02
-1.427850952148437500e+02,1.208581314086914062e+02,1.096075515747070312e+02,-1.049842529296875000e+02,-1.210831756591796875e+02,-1.379561157226562500e+02,-1.570694427490234375e+02,6.311731719970703125e+01,-1.430364990234375000e+02,7.867494201660156250e+01,6.642778015136718750e+01,7.148572540283203125e+01,2.218326759338378906e+01,2.228959846496582031e+01,1.135815582275390625e+02,1.517800903320312500e+02,-6.226583862304687500e+01,1.257814331054687500e+02,-8.726696968078613281e+00,2.691917037963867188e+01,2.016010856628417969e+01,-8.207326507568359375e+01,-1.256427307128906250e+02,4.660379409790039062e+01,-4.202573013305664062e+01,-9.616764068603515625e+00,4.572464752197265625e+01,8.954901885986328125e+01,-1.396458282470703125e+02,-9.287596893310546875e+01,1.349013671875000000e+02,1.485813751220703125e+02,2.248317909240722656e+01,-1.562826232910156250e+02,-1.380577545166015625e+02,-3.795667648315429688e+01,-1.217481732368469238e+00,-5.669252777099609375e+01,-2.881576728820800781e+01,9.109282684326171875e+01,-4.212658405303955078e+00,-1.585509643554687500e+02
-1.331925048828125000e+02,1.182602996826171875e+02,1.094250183105468750e+02,-9.166857910156250000e+01,-1.125004272460937500e+02,-1.307633209228515625e+02,-1.473131713867187500e+02,5.397027587890625000e+01,-1.364384307861328125e+02,7.854683685302734375e+01,7.164939880371093750e+01,7.619832611083984375e+01,2.360522651672363281e+01,1.780653953552246094e+01,1.147796478271484375e+02,1.497588195800781250e+02,-5.866585540771484375e+01,1.242894439697265625e+02,-1.937674903869628906e+01,1.843007278442382812e+01,1.042560482025146484e+01,-7.232748413085937500e+01,-1.216521835327148438e+02,4.694642257690429688e+01,-5.053844070434570312e+01,-1.727926254272460938e+01,4.435647964477539062e+01,8.890309906005859375e+01,-1.286789703369140625e+02,-8.498613739013671875e+01,1.331270599365234375e+02,1.455338439941406250e+02,1.151395893096923828e+01,-1.435480804443359375e+02,-1.270307617187500000e+02,-4.260433578491210938e+01,-1.434819889068603516e+01,-6.931997680664062500e+01,-3.904692077636718750e+01,9.203626251220703125e+01,3.588388562202453613e-01,-1.537681579589843750e+02
