1.048418570991566234e+01,1.245851516032307593e+01,2.013662459301458441e+01,3.310390196034297361e+01,1.711695066301246237e+00,9.490526855765155645e+00,5.159917635001560754e+00,1.519045753096313345e-01,1.034729916451633080e+01,1.662083331244255646e+01,5.882869197933946914e+00,5.801846688770742055e+00,7.244037203107117406e+00,9.737734592809564660e+00
1.340534781346607573e+01,1.640992382675800698e+01,2.844634510793962434e+01,3.457465581896659046e+01,2.526504502271860186e+00,9.097292179544416157e+00,7.706581602760066652e+00,1.589024858207087332e-01,1.004833443909985391e+01,1.846665711491931106e+01,6.896290669628125869e+00,6.938459843509937386e+00,8.108122470708000407e+00,1.361077055129502789e+01
9.355241846152352991e+00,1.796177608144583360e+01,3.048580120318310094e+01,3.746221663222826948e+01,1.796037304735067508e+00,1.038166894097475890e+01,8.291533332261296962e+00,4.062019202318571665e-02,1.667536956112218149e+01,2.794189059458934565e+01,9.276699305248612859e+00,7.840028698927058670e+00,1.360544468218514069e+01,1.299609364386084209e+01
8.809362916806193766e+00,1.478092267079428446e+01,3.142903474496153393e+01,3.608097351790831198e+01,1.678138850035943319e+00,7.697182926239958256e+00,5.914706247988981147e+00,2.243880567231625878e-01,1.041391016861582663e+01,2.023272225875697572e+01,8.910583594804554863e+00,8.707414943598362100e+00,1.129351694557545649e+01,1.285758628203599940e+01
1.120978590339708525e+01,1.310300538044613283e+01,2.406600558879681273e+01,3.238657437889967383e+01,2.987787643056307285e+00,8.966395596893990572e+00,8.646111842903710709e+00,3.612478373637638684e-01,1.009205256625232927e+01,1.994907641972429957e+01,7.837504385963685927e+00,6.657706061399837338e+00,3.088689042296111631e-01,1.010011262313447133e+01
1.042087568297403521e+01,2.019206465421502372e+01,3.211120832357448762e+01,3.875366466542229205e+01,1.126521193764236317e+00,1.154033470051887456e+01,9.440554803611927781e+00,1.343502884254476892e-01,9.959213071322469801e+00,2.240540448195478973e+01,9.035276697478607844e+00,6.706675778655172948e+00,1.467013036751889565e+01,1.144838307360475937e+01
9.028072884065545978e+00,1.544653844717318414e+01,2.782834032061558460e+01,3.217306249022619369e+01,3.066325162144416971e+00,9.422402825182118136e+00,6.287608845976367711e+00,5.500000000000358769e-02,1.033823364990365334e+01,2.083622386614234401e+01,8.480255007958190205e+00,6.883053464851195180e+00,1.384110725339558456e+01,1.059135496525349396e+01
1.259027203836359377e+01,1.312319892404286037e+01,2.821055033139198898e+01,3.599832426655440543e+01,1.203858380375359749e+00,9.317427220000155330e+00,6.439275968616339441e+00,2.872281323268999556e-02,1.232252510648689103e+01,2.148846376547192705e+01,7.850632140152793426e+00,6.600693145420408747e+00,1.463636823122457287e+01,1.221999283960510674e+01
1.244499196464183299e+01,1.641922196695082548e+01,2.628055364713613429e+01,3.346194667080801821e+01,1.390934937371267832e+00,9.588770776277856456e+00,7.411319045891893609e+00,3.461935874622735776e-01,1.026632724006010555e+01,2.236493125408616223e+01,1.100691260072505706e+01,6.958701387471653454e+00,2.059732992404601781e-01,1.702726710309087110e+01
1.038320398528315458e+01,1.676279287589032307e+01,2.830172697910854041e+01,3.637517938100099002e+01,9.307120929696802714e-01,9.748363965302081269e+00,4.827465691229714473e+00,1.342572158209806854e-01,1.216113995479043020e+01,2.212665078587358636e+01,1.023668281231766919e+01,6.985925135585120849e+00,1.134793483414493132e+01,1.437879254318666788e+01
1.436824101969340184e+01,1.634870101873539028e+01,2.768998600577473823e+01,3.511965439750227347e+01,2.751572277807730948e+00,8.956087315340329980e+00,7.301439926480249198e+00,3.038914279804540430e-01,1.021137968151218800e+01,2.460095221734313498e+01,9.310303432219591002e+00,6.646025127848975700e+00,1.124271319566588723e+01,1.285448851568977879e+01
1.280050194328333824e+01,1.638932121840316114e+01,3.103105057841260006e+01,3.602366479135624644e+01,2.145757442023674244e+00,1.065540355875834955e+01,7.325991400486350891e+00,3.140461749488452359e-01,1.138322010680633767e+01,2.149910986529442525e+01,9.329208165755543902e+00,9.585389924254522853e+00,1.135881265802020046e+01,1.133867496667929409e+01
1.036261067492161736e+01,1.139744817930751886e+01,2.776503736716375670e+01,3.459716390110610007e+01,1.728481992963762703e+00,8.096965480968796314e+00,1.187616310093456384e+01,1.051189802081452518e-01,7.520262628392713644e+00,1.963759977695848846e+01,7.067308540031343789e+00,6.787366941605566417e+00,1.258182021807655460e+01,1.049034556151512376e+01
8.749002800319601647e+00,1.309015851699281718e+01,2.449341237965834495e+01,3.299076007005596267e+01,4.940860248985000425e+00,1.058682790074532853e+01,9.397373303216165041e+00,3.640054944640071927e-02,1.508969433090013545e+01,2.151629498775288241e+01,9.855580906268276209e+00,8.809215345307432443e+00,9.665206930014486275e+00,1.764113729326995639e+01
8.466008504602374529e+00,1.323732884686330102e+01,2.810536292240326262e+01,3.395222268129143828e+01,1.057851596397154870e+00,7.097245944730961043e+00,6.614540800388185815e+00,1.801388353465231962e-01,1.031601182628248736e+01,2.211225339037159188e+01,7.575074257061777949e+00,6.933896812038663704e+00,1.204144717216332161e+01,1.673303170378877169e+01
1.423924243069133588e+01,1.605606193934242043e+01,3.765115336878805863e+01,4.052450770829918270e+01,5.491138315504350054e+00,1.068652422446140093e+01,1.002095055371495214e+01,1.241974234837393831e-01,1.551126445522737463e+01,2.441082649153855044e+01,1.094286754009204188e+01,1.108492895782377019e+01,1.683724591493513856e+01,1.311826493862662701e+01
1.414786998102542803e+01,2.207594052356548886e+01,3.209440332830632769e+01,3.559324865757550072e+01,6.936090397334800706e+00,9.272565718289618175e+00,9.596642642091040898e+00,1.111305538544588717e-01,1.321855324912677609e+01,2.439778114911272056e+01,1.207065656872069326e+01,9.291899698124169049e+00,1.504560234752999293e+01,1.296777640923840735e+01
1.436211857631038313e+01,1.823590825815924177e+01,2.751957757669983451e+01,3.401343153814385545e+01,5.475194060487713621e+00,1.144765150587665481e+01,1.123619375055450398e+01,1.978635893740914031e-01,1.279452519634861574e+01,2.123195056983695750e+01,1.134003747789221705e+01,9.053504846190788768e+00,1.203011741422335490e+01,1.036282900563353060e+01
8.214751974344682850e+00,1.191796228388058587e+01,2.150938632318457522e+01,3.260836472440777811e+01,6.442243398071728633e-01,8.849365796485058056e+00,7.528846193142737953e+00,1.504991694329335938e-01,1.051418208896915196e+01,1.676629729546747782e+01,7.151807463851368674e+00,6.189939418120340875e+00,1.087051631708448873e+01,1.198417602507574564e+01
1.178930235425318429e+01,1.800108538394282931e+01,2.410287016104097901e+01,3.234612225599848045e+01,3.376695870225804086e+00,1.161116165592400762e+01,6.402239842430136108e+00,3.535533905932335824e-02,1.386588709747775816e+01,2.094728681715128715e+01,8.591084041027654550e+00,8.141412653833484114e+00,1.344562847173757092e+01,1.002611340450525645e+01
8.757011476525532245e+00,8.340761356135304894e+00,2.161216960418364508e+01,2.902723462543410093e+01,3.146426544510477763e-01,8.110761369933166876e+00,4.625010810798170446e+00,7.297259759664023737e-02,1.006106356206938379e+01,1.946383698041061194e+01,1.023111064352252697e+01,8.977198894978320354e+00,1.319519704286374129e+01,1.034650786497550357e+01
1.547259997544047749e+01,1.694978908423345132e+01,2.642369060142810966e+01,3.430680326116089418e+01,5.133225107084291583e-01,9.045679908110827228e+00,9.509725285201461986e+00,9.759610647971246611e-02,1.552139491154066420e+01,2.667619022649223837e+01,1.195202179549552568e+01,7.552862040312918523e+00,1.575599092408979729e+01,1.695151099459867794e+01
1.133898805008628941e+01,1.525035163529025262e+01,2.766821371176679278e+01,3.324109843251272878e+01,7.356735009499788092e+00,9.391178041119218278e+00,7.779148410976609362e+00,1.387443692551176555e-01,1.252864817129126074e+01,1.916346067389708097e+01,8.341324834820900591e+00,8.788232188557604019e+00,1.261540130158370943e+01,1.603398266183420517e+01
