9.138766328121088023e+00,1.004764400245151990e+01,2.205149994898306431e+01,3.373741172644989206e+01,2.940514410779177190e+00,9.860266223586455325e+00,4.789138753471247512e+00,1.332291259447458964e-01,1.051268162744405643e+01,1.778053640923130274e+01,8.387891570591500923e+00,5.411582485742955306e+00,1.249574027418944056e+01,1.284482094075273295e+01
1.641375109473759508e+01,1.939619228096072945e+01,3.689036628985947885e+01,4.406060683876243189e+01,2.203009305472845902e+00,1.261114289031729641e+01,8.645231344504326287e+00,1.229837387624886647e-01,1.313136036364854853e+01,2.971154068707982177e+01,9.485839446248279572e+00,9.896911134288322032e+00,1.212728638236930578e+01,1.470548027097381194e+01
1.223885002767823416e+01,1.592064147576975230e+01,2.954326234524550188e+01,3.544213594014897950e+01,3.802433431369980799e+00,9.532110207084276254e+00,7.286017430668153771e+00,3.933509883043466715e-01,9.997841016939609915e+00,2.003867011555407274e+01,7.065659912563019951e+00,9.640510878578995246e+00,1.132005521187948993e+01,1.044191313888406114e+01
1.143385105727725737e+01,1.090252952300517997e+01,2.570386400913294977e+01,3.008184045233936033e+01,6.136208112507272716e+00,1.172737502598086756e+01,7.451587079273783054e+00,1.494991638772585896e-01,1.054122383786626926e+01,2.075858196023996527e+01,8.277919424589731179e+00,6.966272317387548263e+00,1.209633105532417474e+01,1.267135943772410300e+01
1.366263517773932890e+01,1.590278434740281810e+01,3.073089365768590753e+01,3.649826194492004561e+01,2.021237244857709392e+00,1.025371274222170470e+01,8.713228448743890908e+00,6.576473218983075464e-02,1.192576412646166339e+01,2.174945401613566531e+01,9.546132724826323468e+00,8.096110177115921402e+00,1.294070515852980563e+01,1.419297801731545050e+01
1.294177055120355568e+01,1.203433525376454227e+01,2.808484333230292052e+01,3.868267344690642773e+01,9.604946642225539177e-01,1.138270398455479615e+01,7.881938213409178218e+00,2.604323328621047651e-01,1.402020327955340662e+01,2.466440806100969141e+01,1.143515850349263374e+01,7.287065595972089582e+00,1.362672190954229379e+01,1.507202789939031540e+01
9.395364548542007199e+00,1.656159789996120324e+01,3.036899776087449965e+01,3.530818141734292936e+01,5.512259065029571081e-01,8.653590295362954876e+00,7.489928237306407333e+00,1.511621645783130519e-01,8.668948898222902599e+00,2.366313852809892637e+01,8.615795088092562892e+00,6.945532736946812946e+00,1.365536066898271095e+01,1.349953517718295792e+01
1.246309451942012991e+01,2.188075410035039425e+01,3.010073794776467082e+01,3.924998662420154716e+01,3.903203812254754657e-01,1.043758832297958428e+01,6.707417535832988165e+00,4.007804885470284684e-01,1.143471250185154986e+01,2.421772336533721415e+01,8.416433330098918475e+00,6.419737144151623554e+00,1.186386109156711122e+01,1.398159683298014500e+01
9.840440792972650286e+00,8.304953341229573738e+00,2.209753097067635252e+01,2.758418931199538449e+01,6.432645256813101398e+00,9.480797698506181703e+00,8.272310741262085543e+00,1.250999600319775140e-01,8.194548492748110036e+00,1.719029450009509929e+01,1.027655949235930422e+01,8.977867230027406720e+00,2.341473894793612287e-01,1.175932608613265629e+01
1.137704377243930765e+01,1.297526396648638070e+01,2.772055058977004549e+01,3.602655305465678026e+01,1.200177070269219382e+00,1.018595233642883535e+01,8.665330345693693204e+00,7.433034373659183625e-02,1.285031322575447099e+01,2.181845262616026915e+01,9.375673309154921142e+00,7.636049371239034933e+00,1.345525733681819780e+01,1.266822106690596961e+01
