1.892187819935499560e+00
3.028417124652859727e+00
3.197241160089683731e+00
3.018087380950776666e+00
1.848402039750000281e+00
1.338587965565601889e+00
1.175496296902206028e+00
4.456878364920197066e-01
1.674426916302349966e+00
2.560140736460848832e+00
1.107184838636482205e+00
1.097138946402737902e+00
4.502250710391003885e+00
1.973196528208805312e+00
