5.959844796636904363e+00,1.288409872672520995e-01,6.847488590717040857e+00,1.220014856466918474e+01,2.443389756056123829e+01,1.242028280676410112e+01,2.340819568014589791e+01,1.376762506752707615e+00,3.014499668270009280e+01,1.270099307140981892e+01,1.448728235384400875e+01,4.763286680434015707e+00,1.078096122801671619e+01,2.381673203863198651e+01,1.285677447884968139e+01,7.895417975002950506e+00,1.731903216118035971e+01,5.510546706090064362e+00,1.074584919864408761e+01,7.554548298872662215e+00,1.762337368383250791e+01,2.801193094022616137e+01,1.131892000148425126e+01,2.508138951493716462e+01,1.252540817698169739e+01,8.340323734723970261e+00,3.692504773185811473e+01,3.018173288596928927e+01,1.296618775893671049e+01,1.011865356655715864e+01,2.604967802104279428e+01,1.734320688338809191e+01,1.029690001893774287e+01,4.767858533975204871e+00,7.721512157602307802e+00,1.800701252290356269e+00,2.759193722811090321e+00,1.321519674465726979e+01,5.520147190066593268e+00,1.343018801059759681e+01,4.860686679883809980e+00
1.111466823616433608e+01,1.806931099959255826e-01,7.185118301044157718e+00,1.201212408360818884e+01,2.056147915399083459e+01,1.343052958747347070e+01,2.511977557622679669e+01,1.430358346708960893e+00,2.994449740770414436e+01,1.075213815945460460e+01,1.319559206705027066e+01,7.694428178883732095e+00,1.024423862470999325e+01,2.042240130347065730e+01,9.475308702095139424e+00,8.264735325465652593e+00,1.616405966952611095e+01,6.871109808466159485e+00,8.445362632829917615e+00,8.773410112379334436e+00,1.516095066280475834e+01,2.645740019351863026e+01,1.245661571214268371e+01,2.361809740432112648e+01,1.046004421596773604e+01,9.047449916965550898e+00,3.490272518013458125e+01,2.895298387040617172e+01,8.773525517145316144e+00,1.258702804477689874e+01,2.151152307485456561e+01,1.092552973544074923e+01,1.092990965195962438e+01,8.713991622672127235e+00,8.910404031243482237e+00,1.663167159367931136e+00,4.626567302006975524e+00,1.242126905754803978e+01,4.860074587904989585e+00,1.347637284286836135e+01,6.236902275970031440e+00
1.160363089726661023e+01,7.247758274114888266e-01,7.111464335845310458e+00,8.701344723661955882e+00,2.033411296319562567e+01,9.702046175936299477e+00,2.007872132382936314e+01,7.956443929294199080e-01,2.591022433326273244e+01,8.413454997799673762e+00,1.015122036998508115e+01,4.417720000181090789e+00,6.921309485928230032e+00,1.907085800377108598e+01,8.609306011520343915e+00,7.250679278522802917e+00,1.446347382201110499e+01,6.025881678227667848e+00,8.785893523142652484e+00,8.291640368467517064e+00,1.428557839221080172e+01,1.977856668214357683e+01,8.680213131023913675e+00,1.930733604099747680e+01,9.974066372347841991e+00,7.545334651292805894e+00,2.922054628168337587e+01,2.271707397531645611e+01,1.123395856321360320e+01,8.061620494664845538e+00,1.857871766296048932e+01,1.085282682069514593e+01,1.069259673793039589e+01,6.853477219630938144e+00,9.123588931993829476e+00,1.094109226722805861e+00,4.031826509164299743e+00,1.064357200379648560e+01,5.076746005070559953e+00,1.107046972806483254e+01,5.973202658540897048e+00
9.251522847618108614e+00,1.418626095911157958e-01,1.095015639157726284e+01,1.066120185532569486e+01,2.773935201117717497e+01,7.449216401743216309e+00,3.408022667178141063e+01,3.855470139944028762e+00,3.277448283344835289e+01,1.059400420049001745e+01,1.233724138533408698e+01,8.990492200096719344e+00,1.484311540748772984e+01,3.043575118179277794e+01,1.365589799317496578e+01,9.244015631747924289e+00,2.179200885645928309e+01,3.853537336007003766e+00,1.437029401230187986e+01,1.157515658641387191e+01,2.169390755488738520e+01,2.770915281996185797e+01,8.210414118666598426e+00,2.905546936464801888e+01,1.392695318438314978e+01,9.865878065332042368e+00,3.644010222268867238e+01,2.601416585247353552e+01,1.086665656952495951e+01,1.211920480064594408e+01,2.590455847915574950e+01,1.409917462123226706e+01,1.331154574044652428e+01,8.801224346646314700e+00,1.077573315371160767e+01,3.060371709449665190e+00,4.756174933704590657e+00,1.460048372486335921e+01,7.560016534373455777e+00,1.515044966329380394e+01,7.506645389253432832e+00
6.682673491949175038e+00,7.314369419164068464e-02,6.250819946215056433e+00,8.090959461028084831e+00,2.119793975838219069e+01,8.786557915361388638e+00,1.694628351586268877e+01,1.609976707906067173e+00,2.441746403703710300e+01,7.822271089651636977e+00,1.015703450816230635e+01,4.741028369457414904e+00,9.218077348341127575e+00,1.924639251911899862e+01,7.745936031235997277e+00,7.020074785926420979e+00,1.609992934767107187e+01,2.516152817298668243e+00,6.640120480834652561e+00,6.656224530467684808e+00,1.095548378667048262e+01,2.226050650816373278e+01,8.290514157758849478e+00,1.841046577357563763e+01,1.055532803848368850e+01,5.972449246331021477e+00,2.790696552834076627e+01,2.394624866236881289e+01,9.256395086641463266e+00,8.635671658880976764e+00,2.114135757230363666e+01,1.004349167371586482e+01,8.747335308538239929e+00,7.174266513031130721e+00,6.986873406610433435e+00,1.582569113814606965e+00,4.827362116104405132e+00,1.144007430045801499e+01,5.350079438662564080e+00,1.151003692435434722e+01,6.416469044575846326e+00
9.307766918009942714e+00,1.922238278674165968e-01,7.965266787747919075e+00,8.341775890060823428e+00,2.128816690088652663e+01,1.054617110614085007e+01,2.227267720773593140e+01,3.725872381067278916e+00,2.849855347206240097e+01,1.000070747497395551e+01,9.925453390147971788e+00,7.585977194798314116e+00,9.874817719836658014e+00,1.948117745414787194e+01,9.025401653112181677e+00,6.677469580612100941e+00,1.543572560652719794e+01,5.626075452746790440e+00,7.594651078226037022e+00,6.822779858679323794e+00,1.639211243250850458e+01,2.859185460931137257e+01,1.075035580806514623e+01,2.175368302150235422e+01,9.470931844332952210e+00,7.649919934221536266e+00,3.544891253621187843e+01,2.249251764476355930e+01,1.297383328087731869e+01,9.833764538568116720e+00,2.052005969776890737e+01,1.048224928152350088e+01,9.199267633893462914e+00,6.436046923383962337e+00,1.117499999999998295e+01,1.602068974794774947e+00,5.016717054010530141e+00,1.035601516028247104e+01,5.535219056189190745e+00,1.087501149424679880e+01,6.397266994584489552e+00
1.119211999578273797e+01,2.550490148971358839e-01,8.471524361058047958e+00,1.201445587615184785e+01,2.582432235316154845e+01,1.162148333905787823e+01,2.734306630573827590e+01,3.606057403869221467e+00,3.121833475699816773e+01,1.232301201005664026e+01,1.393483494699525593e+01,8.064778360252681466e+00,1.205115762074331975e+01,2.309827536852047558e+01,1.445545052912569517e+01,9.758680751003176113e+00,2.180204692225019869e+01,4.482658251528874871e+00,1.152010850643341833e+01,8.128851394877386838e+00,1.831165407602490802e+01,3.319568270121884268e+01,7.344972770541763119e+00,2.650507309931440147e+01,1.559510259664873466e+01,1.077703461068953317e+01,3.572589676971033867e+01,3.015170766308269990e+01,8.602216284190950191e+00,1.222263167243455051e+01,2.509884658704459071e+01,1.451608848829463128e+01,1.404405568203146615e+01,6.820956677768870158e+00,1.146781801390309141e+01,1.572307221887623951e+00,3.140628917908002471e+00,1.530047793371172737e+01,6.380724880450520331e+00,1.173540156960980774e+01,6.271022643875558522e+00
1.023237142601850991e+01,3.905124837953414391e-02,9.431063036582864711e+00,1.057574229073306249e+01,2.167527047120749017e+01,1.305524224210335760e+01,2.260738927872921522e+01,4.981691479808858958e+00,2.789869575804575774e+01,1.092093631517004404e+01,1.347070432457041633e+01,9.408755231166335165e+00,1.294357562654153249e+01,2.149452662888857546e+01,1.053000593542093100e+01,7.060952485323772621e+00,1.743400412986068204e+01,2.887217518650083470e+00,9.110244233828188598e+00,8.778117679776219262e+00,2.040590478268483920e+01,2.643803793778956290e+01,1.217804376737085725e+01,2.492633196039884069e+01,1.119100643373955073e+01,7.411964989124000702e+00,3.508961776651322140e+01,2.554282384545608764e+01,1.211073490751076598e+01,1.255827814630650785e+01,2.478294221838885036e+01,1.307544454311210025e+01,8.813095369959413006e+00,8.499044063893315126e+00,1.000333569365737496e+01,4.280584072296678144e+00,5.641972172919663464e+00,1.502065328139892664e+01,6.060315585842046104e+00,1.435010191601439011e+01,7.652713571015178573e+00
8.830118911996585496e+00,1.145643923738994124e-01,8.670139848929760973e+00,8.031047565542102973e+00,2.165641071368938242e+01,1.198627339918459889e+01,2.616446875057852139e+01,2.471497521746682580e+00,2.858499693895382521e+01,1.069821129909107071e+01,1.275465503257536071e+01,4.606555112011576192e+00,1.017129416544423037e+01,2.141847216773409457e+01,1.059613726789153887e+01,7.530534509581650049e+00,1.735281677423006741e+01,5.130677343197485030e+00,1.087519425113868898e+01,9.985819946303871930e+00,1.857745609603209402e+01,2.681157119603399508e+01,1.176322872344152692e+01,2.733558212294005685e+01,1.088096732832150693e+01,8.884933877075280151e+00,3.575085208774749645e+01,2.552900850013568146e+01,1.224698840531826249e+01,9.238415719158778572e+00,2.398906156980718407e+01,1.108868792959743921e+01,1.204263883042252026e+01,7.726491765348603380e+00,1.005981858683348662e+01,1.986303098723875227e+00,4.847269850132150282e+00,1.193033947547177576e+01,7.420021900237238732e+00,1.154047767642222944e+01,7.299111247268387004e+00
1.083937267557491069e+01,1.435270009440682004e-01,7.961647128578337451e+00,9.823749284260046011e+00,2.105183186803465745e+01,1.044320472843466341e+01,2.690478953643755489e+01,3.500932018763003750e+00,2.893718973915746062e+01,9.158440096435635169e+00,1.118873205506326407e+01,8.998212322456065948e+00,1.065662821909442926e+01,2.200592533841740206e+01,9.480741004794920102e+00,9.055608759216578818e+00,1.763811568734029933e+01,6.350114172201939411e+00,9.865092498299251389e+00,9.596470705420806269e+00,1.848961735677620410e+01,2.666711926699244728e+01,1.190184229436770202e+01,2.429042764135699883e+01,9.191410392317385103e+00,7.401918670182753068e+00,3.418451842574354060e+01,2.516868093484440649e+01,1.227975264408857292e+01,1.254893322159299274e+01,2.073951602617573542e+01,9.437500993377430092e+00,1.038379627111393866e+01,6.321412025805637214e+00,1.180696934018209276e+01,1.816438823632643196e+00,4.019633067830938877e+00,1.153028295403022874e+01,6.271455174040561076e+00,1.184830578606072038e+01,5.460450988700483066e+00
