1.487313689318531029e+00
1.803822968521075154e+00
1.340902001080962469e+00
1.293447653272814080e+00
3.764566510429494972e+00
1.412649542877553621e+00
3.508166102618559545e+00
2.644212974308327802e+00
1.191222433814634885e+00
3.712432784924350138e+00
2.035008602530490762e+00
1.538973298674607193e+00
3.463532402443107117e+00
3.047068078529441504e+00
2.177618451996447657e+00
1.890997310863073766e+00
2.033074728762185313e+00
1.375462063647341804e+00
3.177212560396232455e+00
2.052848467271596089e+00
1.746834385382712851e+00
1.349413703410315080e+00
9.511659208732714532e-01
2.197294585594342653e+00
1.538918978169403928e+00
1.858771747867643764e+00
1.451749121884841509e+00
1.272837363000593358e+00
3.564268349892062648e+00
1.512596917558257203e+00
3.359600306097121347e+00
2.639121441990636363e+00
2.084405836317473337e+00
3.548269774587614833e+00
1.920967951793699724e+00
1.463702261695375428e+00
3.467059347922399670e+00
2.854099808207444244e+00
2.204418238900893723e+00
1.717708510706602576e+00
2.050169194040326381e+00
1.252158454525387654e+00
2.944750397973531886e+00
2.037332794013970716e+00
1.555593586242761672e+00
1.607385751196984902e+00
1.019445756893409438e+00
2.359329515998419780e+00
1.139421396169480794e+00
2.102539110197425121e+00
1.139379592782548523e+00
1.637630370008879455e+00
1.648691976425919803e+00
1.791425878247974834e+00
1.620610304404812574e+00
